device_id|gender|age|device|city|is_vip|topics
199149824|0|3|458|285|NULL|
198951387|0|NULL|285|177|NULL|
198497153|0|4|327|85|NULL|
198388111|0|3|541|164|NULL|
198224905|0|4|25|143|NULL|
197493665|0|1|41|244|NULL|
196801767|0|3|224|283|NULL|
196299129|0|3|152|137|NULL|
196242902|1|3|227|155|NULL|
195368720|0|4|25|56|NULL|
195361162|0|4|31|149|NULL|
195210689|0|NULL|51|254|NULL|
194081212|0|NULL|509|16|NULL|
200213293|0|3|174|188|NULL|
200207631|1|1|224|312|0|
199881293|0|NULL|30|150|NULL|
199484578|1|4|215|222|NULL|
199442658|1|2|25|85|NULL|
199225594|1|3|167|334|NULL|
199089571|1|4|551|329|NULL|
199025060|0|1|41|89|NULL|
197998407|0|4|474|134|NULL|
197671006|0|4|25|332|NULL|
197650386|1|4|224|245|NULL|
197470916|1|4|539|233|NULL|
197460313|0|3|43|283|NULL|
197456059|1|NULL|25|47|NULL|
197448269|0|4|299|265|NULL|
197396394|0|2|421|107|NULL|
196915913|0|2|176|146|NULL|
196838529|0|1|474|226|NULL|
196757029|0|3|231|268|NULL|
196748029|0|2|418|155|NULL|
196682820|0|3|421|74|NULL|
196358793|1|3|18|310|NULL|
196283893|0|3|301|180|NULL|
195894739|0|NULL|218|265|NULL|
195599757|1|2|209|334|NULL|
195547000|1|3|186|246|NULL|
195024937|0|1|532|74|NULL|
194727256|0|4|24|205|NULL|
194428478|1|2|509|95|NULL|
200126324|0|4|309|97|NULL|
199908317|0|NULL|425|229|NULL|
199699997|0|2|25|22|NULL|
199696644|0|0|483|99|NULL|
199367586|1|2|24|90|NULL|
199299314|0|NULL|306|142|NULL|
199103110|1|3|514|87|0|
198803252|1|0|419|39|NULL|
197956225|1|4|218|178|NULL|
197797375|0|3|174|333|NULL|
197116806|0|2|210|136|NULL|
196779551|0|4|230|18|NULL|
195902870|0|NULL|32|304|NULL|
195852458|1|3|218|170|NULL|ONER
195360881|0|3|43|223|1|
194955473|0|2|530|103|NULL|
194480713|0|3|306|103|NULL|
194458216|0|3|534|222|NULL|
200179129|0|4|275|248|NULL|
199679443|0|3|214|74|NULL|
199611228|1|3|283|35|0|
199535200|1|3|482|266|NULL|
199247607|1|2|218|212|NULL|
199105147|0|2|551|286|NULL|
198881060|0|1|186|52|NULL|
198488573|0|3|210|107|NULL|
197407982|0|2|304|231|NULL|
196753802|0|2|40|136|NULL|
196692694|0|0|505|228|NULL|
196371289|0|2|298|220|0|
196291022|0|1|225|155|NULL|
196261661|0|3|299|5|0|
195574017|0|4|514|47|NULL|
195511876|0|3|473|177|1|
195450223|1|3|532|159|NULL|
195446376|1|2|167|297|NULL|
194788227|0|4|538|333|NULL|
194645233|1|2|215|214|0|
199584329|0|3|167|297|NULL|
199371288|0|NULL|37|199|NULL|
199307278|0|4|174|286|1|
199042837|0|2|303|206|1|
198817528|1|4|231|295|NULL|
198489725|1|3|457|270|NULL|
198488785|1|2|551|206|NULL|
198448014|0|4|309|130|NULL|
198325959|0|2|298|297|1|
198162399|0|4|31|100|NULL|
197589078|0|1|218|134|NULL|
196980252|1|2|226|286|NULL|
196647620|0|3|176|205|NULL|
196603573|0|3|218|47|1|
196087852|1|1|8|326|NULL|
195616528|0|2|24|207|NULL|
195345898|1|2|25|59|NULL|
194924170|0|4|229|297|0|
194399129|1|2|520|103|NULL|
194199366|0|4|167|205|NULL|
194087127|0|4|511|107|NULL|
199864299|0|3|174|147|NULL|
199857947|0|NULL|549|297|NULL|
199787044|0|4|28|253|NULL|
199769616|0|4|40|254|NULL|
199755056|0|2|544|147|0|
198909618|0|4|224|283|NULL|
198665589|0|3|210|196|NULL|
198658379|1|1|42|292|NULL|
198225171|0|NULL|268|297|NULL|
197890832|0|3|539|15|NULL|
196262914|0|1|483|134|NULL|
196143969|0|1|24|275|NULL|
195837299|1|4|482|283|NULL|
195810987|1|2|167|297|1|
195728546|1|3|490|255|NULL|
195248512|0|1|219|335|NULL|
195090927|1|3|551|91|NULL|
194475916|1|3|272|256|NULL|
194467834|0|2|24|103|NULL|
194136570|1|1|14|156|NULL|
200226219|0|4|223|136|NULL|
199000573|1|NULL|298|289|NULL|
198991316|1|3|181|151|NULL|
198709264|0|1|210|163|NULL|
198680062|0|4|473|205|NULL|
198402489|1|0|417|64|NULL|
198390817|0|4|226|205|NULL|
197785131|0|4|39|223|NULL|
197616852|0|4|285|102|NULL|
197426935|0|2|167|332|NULL|
196991979|0|2|539|146|NULL|
196882294|0|3|12|92|NULL|
196597618|1|2|215|325|NULL|
196208672|0|1|226|291|NULL|
195807067|0|3|215|35|NULL|
195755063|0|4|299|310|0|
195113769|0|1|473|148|NULL|
194839286|0|1|43|142|NULL|
194831081|0|2|215|191|0|
194681789|0|NULL|299|254|NULL|
200226269|1|3|181|92|NULL|
200134835|0|2|306|164|NULL|
200047424|0|2|311|177|NULL|
199818887|0|3|422|246|NULL|
199760831|1|3|41|179|NULL|
199683946|0|3|25|47|1|
199445106|0|4|218|62|NULL|
199241448|1|3|172|291|NULL|
199029038|0|2|298|168|NULL|
198848446|0|0|19|334|NULL|
198742852|1|2|421|288|NULL|
197954900|0|4|309|191|NULL|
197928011|0|4|39|335|NULL|
197589970|1|3|517|181|NULL|
197560843|1|2|534|147|NULL|
197499390|0|3|306|155|NULL|
197279623|1|2|181|290|0|
196859299|0|4|541|310|NULL|
196675279|0|4|514|72|NULL|
196024758|0|2|474|45|0|
195690910|0|4|184|242|1|
195640400|1|3|224|15|NULL|
195622564|0|3|18|253|NULL|
195603209|0|3|304|337|NULL|
195524047|0|3|40|334|0|
195466281|0|3|306|294|NULL|
195396085|1|2|228|206|NULL|
195286175|0|4|235|270|NULL|
195071383|1|2|532|214|NULL|
195065102|0|3|25|63|NULL|
194998264|1|3|39|333|NULL|
194927075|0|3|492|146|NULL|
194870135|1|3|477|150|NULL|
194344942|1|2|275|298|NULL|
194329507|0|NULL|214|46|NULL|
194254696|0|4|311|297|0|
200225827|0|3|210|226|NULL|
200223566|1|3|421|290|NULL|
200026315|1|3|214|191|NULL|
199943911|0|2|174|28|NULL|
199780619|0|NULL|465|147|NULL|
199780398|0|1|512|310|NULL|
199447055|0|3|181|214|NULL|
199405396|0|4|231|245|NULL|
199223630|0|4|167|205|NULL|
198816712|0|2|181|79|NULL|
198719481|1|3|202|72|NULL|
198673634|1|1|230|140|NULL|
198347568|0|4|532|125|NULL|
198021487|0|NULL|417|78|NULL|
197259997|1|3|224|1|1|
197255887|0|4|218|261|NULL|
197243690|0|1|42|156|0|
197080727|0|1|43|102|NULL|
196843028|0|1|229|150|NULL|
196835605|1|2|42|164|NULL|
196614049|0|2|224|326|NULL|
195973281|0|3|39|315|NULL|
195928625|1|1|541|283|NULL|
195531104|0|1|520|74|NULL|
195162649|0|4|417|120|NULL|
195161771|1|1|214|266|NULL|
195105847|1|3|176|148|NULL|
194998961|0|1|222|91|NULL|
194990737|0|1|298|20|NULL|
194814582|0|3|512|19|NULL|
194544434|0|2|218|241|NULL|
200159538|0|3|43|47|NULL|
200073297|1|2|214|275|NULL|
200001203|0|2|43|77|NULL|
199908776|1|1|482|223|NULL|
199800609|0|2|157|292|NULL|
199498748|0|3|176|34|NULL|
199343869|0|3|229|337|NULL|
199343164|1|3|227|286|NULL|
199096752|0|NULL|229|334|NULL|
198179750|0|3|172|334|NULL|
197936132|1|3|10|256|NULL|
197722319|0|3|460|136|NULL|
197557726|0|3|270|226|NULL|
197282219|0|3|421|135|NULL|
197251197|1|3|167|103|NULL|
197232640|1|1|532|166|NULL|
196879906|0|3|418|248|NULL|
196821206|0|2|512|310|NULL|
195748971|0|4|222|103|NULL|
195471777|0|3|225|333|NULL|
195186768|0|1|477|15|NULL|
194649335|1|3|215|310|NULL|
194542839|0|2|42|208|NULL|
194274201|1|1|505|100|NULL|
199961151|0|4|532|173|NULL|
199652862|1|1|176|297|NULL|
199652433|0|3|505|47|NULL|
198685363|1|2|228|245|NULL|
198475604|1|2|176|47|NULL|
197387595|1|2|25|246|0|
196656724|0|4|21|72|NULL|
196026005|0|4|295|216|NULL|
195188524|1|3|224|97|NULL|
194801798|1|2|295|292|1|
194332330|1|3|285|223|NULL|
194085078|0|4|210|131|NULL|
200022094|1|2|224|160|NULL|
199682672|0|3|311|205|1|
199530318|1|1|223|84|0|
199322829|0|4|536|19|NULL|
199115292|0|2|176|31|NULL|
199107743|1|3|219|248|0|
198624399|0|2|181|104|NULL|
198183521|1|2|223|10|NULL|
197478599|1|1|25|10|NULL|
197037210|0|NULL|25|206|NULL|
196820745|0|4|424|271|NULL|
195969682|0|3|514|333|NULL|
195924485|0|NULL|418|277|NULL|
195295395|0|4|482|64|1|
195051396|0|NULL|539|91|NULL|
194447428|0|NULL|418|281|NULL|
194372352|1|2|218|319|NULL|
200007386|1|0|51|85|NULL|
199983922|0|NULL|29|317|NULL|
199959739|0|2|513|240|NULL|
199822774|1|3|458|294|NULL|
199487031|0|3|184|266|NULL|
199086659|0|4|176|29|NULL|
199063490|0|1|509|18|NULL|
198726245|1|3|172|205|NULL|
198034584|0|4|419|293|NULL|
197402710|1|0|514|251|NULL|
196984991|1|3|43|278|NULL|
195718988|1|1|505|23|NULL|
195578010|0|4|24|101|NULL|
195342616|0|3|422|62|NULL|
194980645|0|4|511|13|NULL|
194686387|0|1|21|121|NULL|
199680139|0|3|230|191|1|
199300045|1|3|425|201|NULL|
199081807|1|2|172|164|NULL|
198950555|0|3|549|170|NULL|
198847171|0|3|285|206|NULL|
198281047|0|3|223|84|NULL|
198130965|0|2|39|68|1|
198040547|0|4|306|158|NULL|
197526941|0|2|24|319|NULL|
197263741|1|4|41|311|NULL|
196603645|0|4|32|233|NULL|
196420797|0|2|26|236|NULL|
196027943|0|4|514|91|NULL|
195514144|0|4|309|186|NULL|
195509799|0|2|542|68|NULL|
195333741|0|4|10|155|NULL|
194843951|1|2|530|236|NULL|
194827487|0|2|292|91|1|
194517300|0|3|18|169|NULL|
199393030|0|3|295|220|NULL|
199156621|0|2|551|74|0|
198379989|1|3|285|127|NULL|
197900361|0|3|25|74|NULL|
197679354|1|2|174|170|1|
197596840|1|2|172|297|NULL|
197561070|0|4|42|197|NULL|
197473832|0|4|29|124|NULL|
197425999|1|4|229|270|NULL|
197411145|0|3|306|53|0|
197167539|0|2|214|121|1|
196592189|0|2|306|265|0|
196427209|1|2|505|52|NULL|
196246958|0|3|172|52|NULL|
196071115|0|NULL|229|15|NULL|
195541813|0|NULL|26|312|NULL|
195484538|1|1|218|284|NULL|
195429725|1|3|306|334|1|
195277837|0|3|306|103|NULL|
195147012|1|0|51|323|NULL|
194380498|1|3|541|95|NULL|
194073678|0|3|215|33|1|
199927675|0|3|298|283|NULL|
199712302|0|4|299|147|NULL|
199568131|0|3|210|269|NULL|
198418963|0|3|174|332|NULL|
198314009|0|2|426|54|NULL|
198120947|0|1|423|191|NULL|
197996479|0|0|425|169|NULL|
197921170|0|3|309|96|NULL|
197396297|1|2|218|138|NULL|
197113737|0|3|174|254|NULL|
197002740|0|3|17|124|1|
196770827|0|4|473|102|NULL|
196731836|0|3|473|92|NULL|
196063276|0|4|311|59|NULL|
195490061|1|1|458|135|NULL|
194826811|0|4|28|321|1|
194531761|0|3|223|211|NULL|
194448092|0|3|18|227|NULL|
194408237|0|NULL|311|156|NULL|
194387409|0|3|229|75|NULL|
194191812|0|3|224|286|NULL|
199610329|0|NULL|514|59|NULL|
199439161|0|3|40|318|NULL|
199073456|0|3|504|124|NULL|
199000712|0|1|536|325|NULL|
198460752|1|2|50|147|NULL|
198381134|1|1|214|82|NULL|
198168031|0|2|505|52|NULL|
198094301|0|1|303|31|NULL|
197910049|0|3|230|190|NULL|
197765070|0|1|23|199|NULL|
197535012|0|NULL|514|337|NULL|
197378802|0|4|306|294|NULL|
197167193|0|1|230|52|NULL|
196728427|1|4|458|35|NULL|
196542622|0|3|223|292|NULL|
196492471|0|4|311|206|NULL|
196053382|0|NULL|39|205|NULL|
195624388|0|4|299|125|NULL|
195536666|1|2|178|217|NULL|
195505452|0|1|39|50|NULL|
195477029|1|3|505|101|NULL|
194708880|0|3|41|10|NULL|
194671526|1|3|505|33|NULL|
194557960|1|3|24|121|NULL|
199813116|0|3|292|78|NULL|
199309714|0|NULL|544|283|NULL|
198199312|0|4|167|39|NULL|
197738483|0|2|551|223|NULL|
197042421|0|3|227|47|NULL|
196422032|0|1|214|177|1|
196288002|1|2|227|300|NULL|
196154975|1|3|505|72|NULL|
196051106|0|4|478|275|NULL|
195851935|0|4|311|149|1|
195268438|0|3|425|115|NULL|
194756550|0|4|29|265|NULL|
194736659|0|4|174|177|NULL|
194297271|0|3|43|229|NULL|
194256314|1|1|42|294|NULL|
194235706|0|3|298|47|NULL|
194124119|0|3|471|147|NULL|
200165759|0|4|517|63|NULL|
199820236|1|1|549|77|NULL|
199795121|1|NULL|422|223|NULL|
199464906|1|2|223|47|0|
198887216|0|2|306|200|NULL|
198794752|1|2|215|302|NULL|
198703478|0|2|293|271|NULL|
198417518|0|1|458|273|NULL|
197746817|1|3|474|253|NULL|
197730883|1|1|210|321|NULL|
196017193|1|2|214|88|NULL|
195901825|1|3|178|47|NULL|
195546092|0|3|551|183|NULL|
194780952|1|4|219|68|NULL|
194607425|0|4|421|248|NULL|
199979287|0|4|421|257|NULL|
199792426|0|3|219|121|NULL|
199745533|0|3|222|334|NULL|
199298023|0|4|226|17|NULL|
199227637|0|4|7|120|NULL|
198807648|0|NULL|425|265|NULL|
198679950|0|2|530|218|0|
198517982|0|NULL|25|82|NULL|
198200173|0|3|544|294|NULL|
198048305|0|1|27|290|NULL|
197639142|1|1|235|19|NULL|
197143055|0|2|224|74|NULL|
196109826|0|NULL|25|34|NULL|
195834487|0|NULL|28|48|NULL|
195635404|0|3|292|297|NULL|
195534907|0|3|172|150|0|
195518086|0|1|215|154|0|
194837080|0|3|181|270|NULL|
199765716|0|1|295|177|0|
199467616|NULL|NULL|230|180|NULL|
198726092|0|3|215|253|NULL|
198677623|1|2|210|149|NULL|
198215324|1|3|224|2|NULL|
197973376|0|2|34|17|NULL|
197667774|1|2|176|302|NULL|
197368609|0|1|218|84|NULL|
197175256|0|2|512|269|NULL|
196445940|0|0|35|298|NULL|
195595972|0|1|474|205|NULL|
194919946|1|3|226|18|NULL|
194533212|1|2|473|68|NULL|
194094238|0|2|306|254|NULL|
200098450|0|4|25|133|NULL|
199263225|1|1|472|204|NULL|
198260147|1|1|214|269|NULL|
198077209|0|3|223|166|NULL|
198051083|0|3|152|334|NULL|
197995692|0|2|167|223|NULL|
197006306|1|0|16|283|NULL|
196794265|1|3|178|91|1|
196479181|1|3|204|166|NULL|
195954523|0|4|39|263|NULL|
195726860|1|1|224|194|NULL|
195595567|0|1|39|288|NULL|
195582662|1|2|471|297|0|
195392457|1|4|31|19|NULL|
195087676|0|4|228|47|NULL|
195041574|1|4|306|254|NULL|
194613540|0|NULL|31|297|NULL|
194532262|0|3|514|202|NULL|
200097028|0|4|549|102|NULL|
200081887|0|3|233|329|NULL|
199879883|1|3|172|223|NULL|
199485403|0|NULL|419|240|0|
199467841|0|NULL|539|99|NULL|
199359762|1|3|210|205|0|
199316102|1|4|551|83|NULL|
198899871|0|4|425|72|NULL|
198624192|0|1|217|145|NULL|
198210123|0|4|425|293|NULL|
198078916|0|1|299|93|NULL|
198059643|1|NULL|25|171|NULL|
197844337|1|4|227|37|NULL|
197585262|1|3|215|302|NULL|
197529204|0|1|505|187|NULL|
197199888|1|0|511|116|NULL|
196856045|0|1|538|309|NULL|
196800561|0|3|425|136|NULL|
196667604|0|4|215|118|NULL|
196369090|0|4|514|177|NULL|
196105379|0|3|224|334|NULL|
195742425|0|3|295|47|NULL|
195640703|0|4|215|297|NULL|
195448982|1|2|215|327|0|
195202443|1|3|176|161|0|
194806190|1|2|298|31|NULL|
194575112|1|4|174|34|NULL|
200145776|0|2|24|294|NULL|
199840383|0|3|51|42|NULL|
199689618|1|2|215|127|NULL|
199493183|0|NULL|464|136|NULL|
199257198|1|1|27|164|NULL|
199017502|0|NULL|538|254|NULL|
198848502|0|3|41|74|NULL|
198571047|0|2|534|146|1|
198382050|1|2|167|326|NULL|
198204099|0|4|157|305|1|
197772339|1|2|176|248|NULL|
197147898|0|3|477|205|NULL|
196704568|1|3|174|130|1|
196655131|1|1|24|214|NULL|
196487955|0|3|174|128|NULL|
196404343|0|3|218|205|NULL|
196389249|0|1|167|147|NULL|
196192165|0|2|311|136|NULL|
195962786|1|1|40|310|NULL|
195333948|0|3|25|91|NULL|
195133622|0|3|178|292|NULL|
194512642|0|4|230|310|NULL|
194276544|1|1|253|137|NULL|
200108553|0|2|541|304|NULL|
199834710|1|NULL|42|164|NULL|
199633786|0|2|176|326|NULL|
199397657|0|2|477|136|NULL|
199396148|0|1|167|131|1|
199288743|1|NULL|208|313|NULL|
198331261|0|2|202|95|NULL|
198257412|0|3|306|294|NULL|
198020552|0|NULL|214|91|NULL|
197744654|0|3|30|292|NULL|
197255279|1|2|215|259|NULL|
196704249|0|1|482|54|NULL|
196654633|0|3|534|136|NULL|
196129101|1|NULL|418|33|0|
195523729|1|2|214|52|NULL|
194890659|0|3|210|147|NULL|
194809822|1|1|229|102|NULL|
194621811|1|3|42|10|NULL|
194289711|1|4|306|37|NULL|
194099022|1|1|230|53|NULL|
200092135|1|3|215|203|NULL|
200046220|0|2|549|158|NULL|
199957159|1|NULL|227|216|NULL|
199040015|1|1|40|218|NULL|
198746441|0|1|215|19|0|
198471822|1|2|230|227|0|
198405312|0|1|27|269|NULL|
197997518|0|NULL|424|191|NULL|
197859762|0|1|24|155|NULL|
197699951|0|4|520|16|NULL|
197354253|1|2|551|286|NULL|
197011840|0|2|541|91|NULL|
196796111|1|2|220|127|NULL|
196757725|0|2|167|205|1|
195826376|1|4|474|97|NULL|
195760782|0|3|492|310|NULL|
195634890|1|NULL|309|297|NULL|
195359493|0|2|224|308|NULL|
194893212|1|1|230|242|NULL|
194770518|0|4|311|71|NULL|
194734045|1|3|450|19|NULL|
194251163|0|1|539|81|NULL|
194189763|1|1|428|171|NULL|
200040945|1|3|234|273|NULL|
199894845|0|3|174|136|NULL|
199851969|0|3|176|88|NULL|
199618511|0|NULL|25|334|0|
199568977|0|4|25|334|NULL|
199301970|0|NULL|509|75|NULL|
199039408|1|2|449|159|NULL|
198908221|1|2|542|147|1|
198694909|0|4|458|74|NULL|
198257991|0|3|489|134|NULL|
197726657|0|1|295|212|0|
197294195|1|3|167|91|NULL|
197134290|0|4|184|297|NULL|
196765164|0|3|206|96|NULL|
196522185|0|2|306|47|NULL|
196085514|0|3|298|52|NULL|
195741542|0|2|275|334|NULL|
195296774|0|4|39|210|NULL|
195268367|0|1|532|57|NULL|
195265856|0|1|425|82|NULL|
194995547|1|3|223|91|NULL|
194376056|0|3|172|293|NULL|
194361274|1|3|464|126|NULL|
200103723|0|4|228|179|NULL|
199889958|1|0|287|166|NULL|
199569799|0|2|157|254|NULL|
199492498|1|3|544|187|NULL|
199298783|0|4|551|177|NULL|
198811220|0|2|226|15|NULL|
198590001|1|3|542|334|NULL|
198444413|0|NULL|40|47|NULL|
198180405|0|3|471|147|0|
198021130|0|4|24|276|NULL|
197875014|0|2|206|240|1|
197656399|1|2|505|277|NULL|
197327657|0|2|465|136|NULL|
196636155|0|2|24|62|NULL|
196557385|1|NULL|539|251|NULL|
196550634|1|2|37|147|NULL|
196545117|1|NULL|43|268|NULL|
195580690|0|4|536|262|NULL|
195181577|0|4|28|183|NULL|
195082666|0|1|49|34|NULL|
195072765|0|1|8|326|NULL|
194513395|1|2|176|253|NULL|
194365753|0|3|226|297|NULL|
194135132|0|3|309|297|NULL|
199762750|1|3|275|289|NULL|
199482580|1|4|43|325|NULL|
198766995|1|4|176|64|NULL|
198639938|0|2|298|165|NULL|
198345200|0|2|167|127|NULL|
198296359|0|4|306|336|NULL|
198234217|0|3|303|188|NULL|
198184021|0|4|304|103|NULL|
198161903|0|1|228|191|NULL|
198010084|1|1|227|297|NULL|
197973819|1|2|181|136|0|
197543141|0|3|10|297|NULL|
197404121|0|2|482|74|1|
197132244|1|3|181|74|0|
197051914|0|3|28|234|NULL|
196758437|0|4|505|34|NULL|
196578975|0|1|176|91|NULL|
195986520|1|4|296|164|NULL|
195477968|0|1|530|115|NULL|
195411561|1|3|174|309|NULL|
195287926|1|1|14|180|NULL|
194761436|0|2|226|309|NULL|
194543311|0|2|505|108|NULL|
194469094|0|4|306|290|NULL|
194465691|0|3|306|142|NULL|
194144936|0|2|301|103|NULL|
194140088|1|2|224|120|NULL|
199992062|0|4|29|177|NULL|
199888380|1|3|217|229|NULL|
199738847|0|1|218|292|NULL|
199252745|1|3|298|293|NULL|
198938857|1|0|430|96|NULL|
198125698|1|1|536|241|1|
197959477|1|3|39|237|NULL|
197734647|1|3|214|133|NULL|
197410615|0|4|214|57|NULL|
197086909|1|4|418|326|NULL|
196995636|1|0|210|317|NULL|
196883268|0|2|505|54|NULL|
196686426|1|3|224|47|NULL|
196619339|1|2|222|34|NULL|
196059242|0|2|482|315|NULL|
195900506|1|3|223|177|NULL|
195474862|1|1|224|327|NULL|
195418016|0|3|181|294|0|
194230062|0|1|295|231|NULL|
199443645|1|2|208|248|NULL|
199327545|0|4|42|294|1|
199301772|0|4|28|288|NULL|
199241900|0|4|293|331|NULL|
198591134|0|3|275|312|NULL|
198485299|0|4|39|256|NULL|
197948912|0|3|24|35|NULL|
197056115|0|3|268|214|NULL|
197042309|0|1|514|108|NULL|
196672027|0|3|418|332|NULL|
196629332|0|2|215|254|NULL|
196501302|1|3|176|147|NULL|
196450782|0|3|218|177|NULL|
196433653|0|4|181|290|NULL|
196432179|0|3|268|308|NULL|
196230976|0|4|299|183|NULL|
196170257|0|2|217|39|NULL|
195765301|1|3|219|140|NULL|
195217772|0|3|482|91|NULL|
195135087|0|3|311|334|NULL|
194408792|0|1|505|223|NULL|
194370831|1|2|551|272|NULL|
200028389|0|NULL|39|223|NULL|
198923410|0|4|422|173|NULL|
198753487|1|1|172|36|NULL|
198081937|1|1|505|55|NULL|
198039374|0|2|206|223|1|
197541327|1|3|418|96|NULL|
197445010|0|NULL|474|147|NULL|
197121256|0|4|490|57|NULL|
197117402|0|2|482|317|NULL|
196843957|1|4|25|209|NULL|
196310834|0|4|184|136|NULL|
196271821|0|2|206|128|NULL|
196259404|0|2|465|92|NULL|
196072028|0|NULL|28|204|NULL|
195628839|0|NULL|425|72|NULL|
195595282|0|4|517|52|NULL|
195432304|0|3|39|326|NULL|
200002219|1|NULL|505|214|NULL|
199699558|0|3|18|332|NULL|
199570895|0|1|43|310|NULL|
199420136|0|4|217|99|NULL|
199408592|0|4|230|249|NULL|
198856364|1|3|417|214|NULL|
198759307|0|3|222|52|NULL|
198747263|0|3|295|297|NULL|
198668439|0|3|35|35|NULL|
198140554|0|1|220|202|NULL|
197838553|0|3|202|34|NULL|
197833461|1|2|31|277|NULL|
197398186|1|NULL|298|74|NULL|
197038786|0|2|505|196|NULL|
196664931|0|2|43|222|NULL|
195963024|0|3|513|286|NULL|
195602211|1|1|43|284|NULL|
194438850|0|NULL|464|91|NULL|
200200413|1|1|214|334|NULL|
199721004|1|1|230|60|NULL|
198849816|0|3|285|216|NULL|
197802186|1|1|172|148|NULL|
197767551|1|3|532|51|0|
196900173|1|3|215|74|NULL|
196862631|0|4|214|152|NULL|
196657933|0|NULL|509|334|NULL|
196545492|0|4|218|294|NULL|
196538142|1|4|210|295|NULL|
196506990|0|2|210|317|NULL|
195811453|0|NULL|422|334|NULL|
195772985|1|3|471|115|0|
195670494|1|2|224|223|NULL|
195641024|0|2|292|137|1|
195573901|0|4|220|140|NULL|
195495757|1|1|219|234|NULL|
195257983|0|3|299|47|NULL|
195004366|1|2|505|332|NULL|
194624525|0|1|226|248|NULL|
194619472|0|NULL|11|229|NULL|
194501943|0|2|172|74|1|
194397769|1|2|218|15|NULL|
200126529|1|NULL|225|100|NULL|
199380283|1|3|174|214|NULL|
199365186|1|3|202|240|NULL|
199254478|1|2|220|177|NULL|
199030670|1|3|222|42|NULL|
199005944|0|4|41|68|NULL|
198962017|1|3|174|121|NULL|
198316821|1|1|210|225|NULL|
197900178|1|3|174|302|NULL|
197546428|1|4|505|57|NULL|
197366835|1|4|517|36|NULL|
197325140|0|3|226|113|NULL|
197315679|0|4|458|62|NULL|
197207021|1|4|541|40|NULL|
197063135|0|4|174|76|1|
196945501|1|4|25|53|0|
196887597|0|3|532|120|NULL|
196331320|0|1|226|309|NULL|
195870321|0|3|32|127|NULL|
195710813|1|3|176|74|NULL|
195421675|0|1|532|241|NULL|
194751818|0|3|520|35|NULL|
194262134|0|3|298|124|NULL|
194261884|0|3|538|151|NULL|
194070826|0|2|512|268|NULL|
200110014|1|3|536|332|NULL|
200056693|1|3|223|302|0|
199868536|0|1|215|228|0|
199424731|0|4|458|277|NULL|
199127202|1|1|298|19|NULL|
198289805|1|3|270|57|NULL|
198268790|1|1|39|180|NULL|
197803625|0|2|178|293|NULL|
197553065|0|4|20|97|NULL|
196843459|0|2|215|273|NULL|
196435996|0|3|427|142|NULL|
196292784|1|1|505|249|NULL|
196122193|0|3|482|231|NULL|
195539476|0|3|424|90|NULL|
195508928|0|3|285|76|NULL|
195326107|1|2|473|54|NULL|
195210876|0|2|214|289|1|
194721834|0|2|214|125|NULL|
194351976|0|4|418|223|NULL|
200126744|0|2|224|146|0|
199949372|0|4|31|89|NULL|
199826874|0|3|210|69|1|
199505074|0|1|224|34|NULL|
199429335|0|1|25|209|0|
199004179|0|1|42|73|NULL|
198985817|0|NULL|551|34|NULL|
198830543|1|2|512|310|NULL|
198758776|1|2|174|249|NULL|
198746395|0|3|218|304|NULL|
198500180|1|2|42|214|NULL|
197565022|0|4|512|72|NULL|
197411794|0|2|157|334|NULL|
197401668|0|1|167|134|1|
197255930|0|4|538|334|NULL|
197040381|0|3|295|297|NULL|
197017103|0|4|505|172|NULL|
196853929|0|2|275|102|NULL|
196283181|1|4|235|99|NULL|
196245459|0|2|544|124|NULL|
196181533|0|2|210|306|NULL|
196091066|1|4|474|196|NULL|
195821018|0|3|309|136|NULL|
195138535|0|1|227|183|NULL|
195100367|0|4|224|224|NULL|
194634053|0|4|25|257|NULL|
194140617|0|1|214|223|NULL|
194055008|1|NULL|520|179|NULL|
199761290|1|2|49|149|NULL|
199735468|0|4|426|133|NULL|
199389954|0|3|214|164|1|
199254444|0|2|551|15|NULL|
198827636|1|3|306|83|NULL|
197780609|0|1|230|140|NULL|
197482861|1|1|24|33|NULL|
197113621|0|3|228|300|NULL|
196499356|0|2|224|303|NULL|
196420139|0|1|178|333|NULL|
196015749|0|2|492|199|NULL|
195585309|0|4|24|284|NULL|
195532768|0|NULL|223|169|NULL|
195195802|0|3|457|334|1|
195194766|0|3|218|150|1|
194920723|0|4|298|229|NULL|
194581260|1|4|40|288|NULL|
194432034|0|NULL|224|334|NULL|
194212379|1|2|512|229|NULL|
200141403|0|3|268|326|NULL|
200066602|0|NULL|157|155|NULL|
199681533|0|2|231|337|NULL|
199581043|0|3|29|297|NULL|
199578705|0|1|228|333|NULL|
198817406|1|1|215|147|NULL|
198022923|1|1|530|118|1|
197307596|0|NULL|23|124|NULL|
197285733|0|NULL|478|177|NULL|
196844971|1|2|505|178|NULL|
196747006|0|2|477|90|NULL|
196673430|0|2|292|155|0|
196657787|1|3|231|177|NULL|
196454934|0|1|167|223|0|
196303620|0|4|230|73|NULL|
196292292|0|4|42|74|NULL|
196235969|1|4|482|56|NULL|
195299981|1|4|11|326|NULL|
195069639|0|NULL|302|223|NULL|
194507329|0|3|295|191|NULL|
198679795|0|2|303|62|NULL|
197379387|0|2|227|79|1|
